ID,Species Name
26635,Amblyeleotris downingi
62929,Amblyeleotris ellipse
7229,Amblyeleotris fasciata
7230,Amblyeleotris fontanesii
6671,Amblyeleotris guttata
11614,Amblyeleotris gymnocephala
61004,Amblyeleotris harrisorum
6520,Amblyeleotris japonica
47046,Amblyeleotris latifasciata
47043,Amblyeleotris macronema
61005,Amblyeleotris marquesas
46533,Amblyeleotris masuii
57797,Amblyeleotris melanocephala
63940,Amblyeleotris morishitai
65196,Amblyeleotris neglecta
64545,Amblyeleotris neumanni
27552,Amblyeleotris novaecaledoniae
12697,Amblyeleotris ogasawarensis
7231,Amblyeleotris periophthalma
7232,Amblyeleotris randalli
47039,Amblyeleotris rhyax
61007,Amblyeleotris rubrimarginata
7195,Amblyeleotris steinitzi
62931,Amblyeleotris stenotaeniata
12699,Amblyeleotris sungami
64544,Amblyeleotris taipinensis
26636,Amblyeleotris triguttata
7196,Amblyeleotris wheeleri
46531,Amblyeleotris yanoi
1499,Amblygaster clupeoides
68475,Amblygaster indiana
1500,Amblygaster leiogaster
1501,Amblygaster sirm
5690,Amblyglyphidodon aureus
54180,Amblyglyphidodon batunaorum
5477,Amblyglyphidodon curacao
11834,Amblyglyphidodon flavilatus
66864,Amblyglyphidodon flavopurpureus
61068,Amblyglyphidodon indicus
5691,Amblyglyphidodon leucogaster
61069,Amblyglyphidodon melanopterus
61113,Amblyglyphidodon orbicularis
66865,Amblyglyphidodon silolona
5692,Amblyglyphidodon ternatensis
6675,Amblygobius albimaculatus
56800,Amblygobius buanensis
55505,Amblygobius bynoensis
68848,Amblygobius calvatus
68849,Amblygobius cheraphilus
7197,Amblygobius decussatus
27553,Amblygobius esakiae
6521,Amblygobius linki
56463,Amblygobius magnusi
7243,Amblygobius nocturnus
7198,Amblygobius phalaena
25417,Amblygobius semicinctus
66825,Amblygobius sewardii
7199,Amblygobius sphynx
62722,Amblygobius stethophthalmus
52957,Amblygobius tekomaji
67580,Amblyopsis hoosieri
3058,Amblyopsis rosae
3059,Amblyopsis spelaea
59255,Amblyotrypauchen arctocephalus
24299,Amblypharyngodon atkinsonii
27058,Amblypharyngodon chulabhornae
13619,Amblypharyngodon melettinus
24300,Amblypharyngodon microlepis
24301,Amblypharyngodon mola
9721,Amblypomacentrus breviceps
61070,Amblypomacentrus clarus
65030,Amblypomacentrus vietnamicus
54120,Amblyraja doellojuradoi
54121,Amblyraja frerichsi
6953,Amblyraja georgiana
9256,Amblyraja hyperborea
27757,Amblyraja jenseni
2565,Amblyraja radiata
54089,Amblyraja reversa
6954,Amblyraja taaf
62364,Amblyrhynchichthys micracanthus
7992,Amblyrhynchichthys truncatus
8071,Amblyrhynchotes honckenii
55087,Amblyrhynchotes rufopunctatus
47425,Ambophthalmos angustus
58216,Ambophthalmos eurystigmatephoros
58288,Ambophthalmos magnicirrus
6228,Ameca splendens
3017,Ameiurus brunneus
3018,Ameiurus catus
291,Ameiurus melas
3021,Ameiurus natalis
3022,Ameiurus nebulosus
3023,Ameiurus platycephalus
3025,Ameiurus serracanthus
2600,Amia calva
13009,Amioides polyacanthus
60007,Amissidens hainesi
3390,Ammocrypta beanii
3391,Ammocrypta bifascia
3392,Ammocrypta clara
3393,Ammocrypta meridiana
3394,Ammocrypta pellucida
3395,Ammocrypta vivax
48741,Ammocryptocharax elegans
51207,Ammocryptocharax lateralis
48742,Ammocryptocharax minutus
48743,Ammocryptocharax vintonae
3820,Ammodytes americanus
3821,Ammodytes dubius
3822,Ammodytes hexapterus
37,Ammodytes marinus
487,Ammodytes personatus
38,Ammodytes tobianus
46802,Ammodytoides gilli
65358,Ammodytoides idai
66971,Ammodytoides kanazawai
58287,Ammodytoides kimurai
58285,Ammodytoides leptus
65359,Ammodytoides praematura
57467,Ammodytoides pylei
15953,Ammodytoides renniei
58286,Ammodytoides vagus
65331,Ammodytoides xanthops
64708,Ammoglanis amapaensis
53727,Ammoglanis diaphanus
58387,Ammoglanis pulex
59627,Ammolabrus dicrus
58878,Ammotretis brevipinnis
14523,Ammotretis elongatus
14524,Ammotretis lituratus
58881,Ammotretis macrolepis
8837,Ammotretis rostratus
25711,Amniataba affinis
14923,Amniataba caudavittata
14925,Amniataba percoides
27549,Amoya gracilis
25230,Amoya madraspatensis
17033,Amoya signata
65414,Amoya veliensis
3279,Amphelikturus dendriticus
954,Amphiarius phrygiatus
957,Amphiarius rugispinis
12529,Amphichaetodon howensis
10293,Amphichaetodon melbae
967,Amphichthys cryptocentrus
53589,Amphichthys rubigenis
2448,Amphilius atesuensis
65747,Amphilius athiensis
9406,Amphilius brevis
64048,Amphilius caudosignatus
64266,Amphilius chalei
68052,Amphilius crassus
50994,Amphilius cryptobullatus
64047,Amphilius dimonikensis
67859,Amphilius frieli
66217,Amphilius grandis
9407,Amphilius jacksonii
12813,Amphilius kakrimensis
9408,Amphilius kivuensis
64050,Amphilius korupi
66218,Amphilius krefftii
9409,Amphilius lamani
9410,Amphilius lampei
9411,Amphilius laticaudatus
9412,Amphilius lentiginosus
9413,Amphilius longirostris
68053,Amphilius lujani
9414,Amphilius maesii
64051,Amphilius mamonekenensis
8381,Amphilius natalensis
66735,Amphilius nigricaudatus
9416,Amphilius opisthophthalmus
68049,Amphilius pedunculus
2449,Amphilius platychir
9417,Amphilius pulcher
9418,Amphilius rheophilus
68048,Amphilius ruziziensis
9419,Amphilius uranoscopus
50995,Amphilius zairensis
61773,Amphilophus amarillo
63713,Amphilophus astorquii
63710,Amphilophus chancho
4786,Amphilophus citrinellus
63711,Amphilophus flaveolus
66053,Amphilophus globosus
28151,Amphilophus hogaboomorum
28238,Amphilophus labiatus
26737,Amphilophus lyonsi
26752,Amphilophus margaritifer
61774,Amphilophus sagittae
66052,Amphilophus supercilius
67208,Amphilophus tolteca
67207,Amphilophus viridis
61775,Amphilophus xiloaensis
12324,Amphilophus zaliosus
8017,Amphiprion akallopisos
11959,Amphiprion akindynos
11836,Amphiprion allardi
64181,Amphiprion barberi
11837,Amphiprion bicinctus
11838,Amphiprion chagosensis
11839,Amphiprion chrysogaster
4551,Amphiprion chrysopterus
5448,Amphiprion clarkii
11840,Amphiprion ephippium
6522,Amphiprion frenatus
11842,Amphiprion fuscocaudatus
9206,Amphiprion latezonatus
11844,Amphiprion latifasciatus
9207,Amphiprion leucokranos
9208,Amphiprion mccullochi
4654,Amphiprion melanopus
7809,Amphiprion nigripes
6509,Amphiprion ocellaris
11856,Amphiprion omanensis
65761,Amphiprion pacificus
9209,Amphiprion percula
2024,Amphiprion perideraion
8086,Amphiprion polymnus
9212,Amphiprion rubrocinctus
6523,Amphiprion sandaracinos
11846,Amphiprion sebae
11847,Amphiprion thiellei
4655,Amphiprion tricinctus
3622,Amphistichus argenteus
3623,Amphistichus koelzi
3624,Amphistichus rhodoterus
14271,Amsichthys knighti
52011,Anabarilius alburnops
52007,Anabarilius andersoni
51996,Anabarilius brevianalis
62365,Anabarilius duoyiheensis
65155,Anabarilius goldenlineus
52006,Anabarilius grahami
51999,Anabarilius liui
51998,Anabarilius longicaudatus
52002,Anabarilius macrolepis
52001,Anabarilius maculatus
61863,Anabarilius paucirastellus
9532,Anabarilius polylepis
52008,Anabarilius qiluensis
52005,Anabarilius qionghaiensis
52003,Anabarilius songmingensis
51997,Anabarilius transmontanus
52009,Anabarilius xundianensis
52000,Anabarilius yangzonensis
13584,Anabas cobojius
495,Anabas testudineus
7379,Anableps anableps
12295,Anableps dowii
7380,Anableps microlepis
64703,Anablepsoides amanan
49725,Anablepsoides amphoreus
49726,Anablepsoides atratus
49727,Anablepsoides bahianus
49728,Anablepsoides beniensis
66802,Anablepsoides bondi
65954,Anablepsoides cajariensis
62317,Anablepsoides caurae
64986,Anablepsoides cearensis
49740,Anablepsoides christinae
49457,Anablepsoides cryptocallus
49746,Anablepsoides deltaphilus
49748,Anablepsoides derhami
49750,Anablepsoides elongatus
49751,Anablepsoides erberi
68961,Anablepsoides fransvermeuleni
67235,Anablepsoides gamae
64590,Anablepsoides gaucheri
4769,Anablepsoides hartii
67233,Anablepsoides henschelae
49759,Anablepsoides holmiae
49760,Anablepsoides igneus
49761,Anablepsoides immaculatus
49762,Anablepsoides intermittens
49763,Anablepsoides iridescens
67231,Anablepsoides jari
49766,Anablepsoides jucundus
49768,Anablepsoides lanceolatus
49770,Anablepsoides limoncochae
67201,Anablepsoides lineasoppilatae
49772,Anablepsoides lungi
49774,Anablepsoides mazaruni
49775,Anablepsoides micropus
47124,Anablepsoides monticola
49781,Anablepsoides ophiomimus
49782,Anablepsoides ornatus
67234,Anablepsoides ottonii
66370,Anablepsoides parlettei
49784,Anablepsoides peruanus
67232,Anablepsoides roraima
49791,Anablepsoides rubrolineatus
49793,Anablepsoides speciosus
49794,Anablepsoides stagnatus
49796,Anablepsoides taeniatus
49798,Anablepsoides tessellatus
65469,Anablepsoides tocantinensis
49800,Anablepsoides urophthalmus
49802,Anablepsoides waimacui
49804,Anablepsoides xanthonotus
65470,Anablepsoides xinguensis
54441,Anacanthobatis donghaiensis
7957,Anacanthobatis marmorata
54439,Anacanthobatis nanhaiensis
64909,Anacanthobythites platycephalus
64910,Anacanthobythites tasmaniensis
8178,Anacanthus barbatus
47615,Anadoras grypus
58106,Anadoras insculptus
47617,Anadoras regani
47618,Anadoras weddellii
9538,Anaecypris hispanica
4888,Anampses caeruleopunctatus
4919,Anampses chrysocephalus
4916,Anampses cuvier
4918,Anampses elegans
4892,Anampses femininus
4891,Anampses geographicus
4917,Anampses lennardi
7800,Anampses lineatus
5622,Anampses melanurus
4889,Anampses meleagrides
4890,Anampses neoguinaicus
4893,Anampses twistii
17464,Anaora tentaculata
6483,Anarchias allardicei
6484,Anarchias cantonensis
9029,Anarchias euryurus
65812,Anarchias exulatus
13779,Anarchias galapagensis
58622,Anarchias leucurus
58601,Anarchias longicauda
65813,Anarchias schultzi
6485,Anarchias seychellensis
2608,Anarchias similis
64573,Anarchias supremus
3287,Anarchopterus criniger
3290,Anarchopterus tectus
3810,Anarhichas denticulatus
2501,Anarhichas lupus
3811,Anarhichas minor
3812,Anarhichas orientalis
3813,Anarrhichthys ocellatus
47928,Anatirostrum profundorum
59848,Anatolanthias apiomycter
9645,Ancharius fuscus
62541,Ancharius griseus
61170,Ancherythroculter daovantieni
54739,Ancherythroculter kurematsui
56024,Ancherythroculter lini
56023,Ancherythroculter nigrocauda
56022,Ancherythroculter wangi
14328,Anchichoerops natalensis
60675,Anchicyclocheilus halfibindus
1666,Anchoa analis
1680,Anchoa argentivittata
1681,Anchoa belizensis
1682,Anchoa cayorum
1683,Anchoa chamensis
1684,Anchoa choerostoma
1685,Anchoa colonensis
1686,Anchoa compressa
1687,Anchoa cubana
279,Anchoa curta
278,Anchoa delicatissima
280,Anchoa eigenmannia
1137,Anchoa exigua
926,Anchoa filifera
1689,Anchoa helleri
1133,Anchoa hepsetus
1127,Anchoa ischana
435,Anchoa januaria
1688,Anchoa lamprotaenia
931,Anchoa lucida
1132,Anchoa lyolepis
925,Anchoa marinii
545,Anchoa mitchilli
730,Anchoa mundeola
570,Anchoa mundeoloides
1163,Anchoa nasus
534,Anchoa panamensis
535,Anchoa parva
536,Anchoa pectoralis
537,Anchoa scofieldi
538,Anchoa spinifer
539,Anchoa starksi
540,Anchoa tricolor
541,Anchoa trinitatis
542,Anchoa walkeri
543,Anchovia clupeoides
544,Anchovia macrolepidota
546,Anchovia surinamensis
1665,Anchoviella alleni
1667,Anchoviella balboae
1668,Anchoviella blackburni
1669,Anchoviella brevirostris
1670,Anchoviella carrikeri
1671,Anchoviella cayennensis
1672,Anchoviella elongata
1673,Anchoviella guianensis
1674,Anchoviella jamesi
66498,Anchoviella juruasanga
1675,Anchoviella lepidentostole
1676,Anchoviella manamensis
1677,Anchoviella nattereri
61555,Anchoviella perezi
1678,Anchoviella perfasciata
68590,Anchoviella sanfranciscana
1679,Anchoviella vaillanti
67117,Ancistomus feldbergae
61416,Ancistomus micrommatos
49920,Ancistomus snethlageae
61415,Ancistomus spilomma
61601,Ancistomus spinosissimus
65437,Ancistrogobius dipus
65438,Ancistrogobius squamiceps
65439,Ancistrogobius yanoi
65440,Ancistrogobius yoshigoui
65208,Ancistrus abilhoai
65209,Ancistrus agostinhoi
58428,Ancistrus aguaboensis
50237,Ancistrus bodenhameri
50241,Ancistrus bolivianus
50238,Ancistrus brevifilis
50239,Ancistrus brevipinnis
50240,Ancistrus bufonius
50243,Ancistrus caucanus
50244,Ancistrus centrolepis
50245,Ancistrus chagresi
23347,Ancistrus cirrhosus
57536,Ancistrus claro
50247,Ancistrus clementinae
49988,Ancistrus cryptophthalmus
57537,Ancistrus cuiabae
50248,Ancistrus damasceni
12213,Ancistrus dolichopterus
50249,Ancistrus dubius
50250,Ancistrus erinaceus
50251,Ancistrus eustictus
65299,Ancistrus falconensis
49990,Ancistrus formoso
50252,Ancistrus fulvus
49989,Ancistrus galani
58430,Ancistrus greeni
50256,Ancistrus gymnorhynchus
50257,Ancistrus heterorhynchus
50260,Ancistrus hoplogenys
62157,Ancistrus jataiensis
50277,Ancistrus jelskii
50278,Ancistrus latifrons
48231,Ancistrus leucostictus
53503,Ancistrus lineolatus
48232,Ancistrus lithurgicus
50279,Ancistrus macrophthalmus
50280,Ancistrus maculatus
50281,Ancistrus malacops
48233,Ancistrus maracasae
50047,Ancistrus marcapatae
50282,Ancistrus martini
50283,Ancistrus mattogrossensis
68839,Ancistrus maximus
50284,Ancistrus megalostomus
58429,Ancistrus minutus
50286,Ancistrus montanus
65210,Ancistrus mullerae
50303,Ancistrus multispinis
48235,Ancistrus nudiceps
50294,Ancistrus occidentalis
50304,Ancistrus occloi
62694,Ancistrus parecis
53588,Ancistrus pirareta
53587,Ancistrus piriformis
51577,Ancistrus ranunculus
62156,Ancistrus reisi
49974,Ancistrus salgadae
50061,Ancistrus sericeus
50307,Ancistrus spinosus
50308,Ancistrus stigmaticus
50309,Ancistrus tamboensis
50310,Ancistrus taunayi
50312,Ancistrus temminckii
66936,Ancistrus tolima
62155,Ancistrus tombador
48200,Ancistrus trinitatis
49169,Ancistrus triradiatus
50319,Ancistrus variolus
62693,Ancistrus verecundus
66934,Ancistrus vericaucanus
58946,Ancylopsetta antillarum
7527,Ancylopsetta cycloidea
8225,Ancylopsetta dendritica
4205,Ancylopsetta dilecta
7528,Ancylopsetta kumperae
59553,Ancylopsetta microctenus
4206,Ancylopsetta quadrocellata
59609,Andamia amphibius
67068,Andamia cyclocheilus
67069,Andamia expansa
53821,Andamia heteroptera
67070,Andamia pacifica
7750,Andamia reyi
23771,Andamia tetradactylus
68118,Andeancistrus eschwartzae
49944,Andeancistrus platycephalus
9420,Andersonia leptura
46569,Andinoacara biseriatus
67109,Andinoacara blombergi
28234,Andinoacara coeruleopunctatus
12271,Andinoacara latifrons
4727,Andinoacara pulcher
12209,Andinoacara rivulatus
12277,Andinoacara sapayensis
65199,Andinoacara stalsbergi
47874,Andriashevia aptera
59503,Andriashevicottus megacephalus
62324,Andromakhe latens
60272,Andromakhe paris
62038,Andromakhe saguazu
61971,Andromakhe stenohalina
62328,Andromakhe tupi
57803,Anduzedoras oxyrhynchus
16123,Anematichthys repasson
35,Anguilla anguilla
297,Anguilla australis
1272,Anguilla bengalensis
1274,Anguilla bicolor
67461,Anguilla borneensis
11521,Anguilla celebesensis
11878,Anguilla dieffenbachii
17282,Anguilla interioris
295,Anguilla japonica
1273,Anguilla labiata
65262,Anguilla luzonensis
5426,Anguilla malgumora
1275,Anguilla marmorata
12408,Anguilla megastoma
1276,Anguilla mossambica
11700,Anguilla nebulosa
7511,Anguilla obscura
7512,Anguilla reinhardtii
296,Anguilla rostrata
23774,Anisarchus macrops
3789,Anisarchus medius
23599,Anisochromis kenyae
59730,Anisochromis mascarenensis
59731,Anisochromis straussi
13701,Anisotremus caesius
3568,Anisotremus davidsonii
8253,Anisotremus interruptus
57454,Anisotremus moricandi
8255,Anisotremus scapularis
1123,Anisotremus surinamensis
13703,Anisotremus taeniatus
1124,Anisotremus virginicus
26830,Annamia normani
65732,Annamia thuathienensis
22633,Anodontiglanis dahli
1619,Anodontostoma chacunda
1620,Anodontostoma selangkat
1621,Anodontostoma thailandiae
51222,Anodus elongatus
57979,Anodus orinocensis
8136,Anomalochromis thomasi
7184,Anomalops katoptron
4155,Anoplagonus inermis
24010,Anoplagonus occidentalis
3775,Anoplarchus insignis
3776,Anoplarchus purpurescens
14558,Anoplocapros amygdaloides
14559,Anoplocapros inermis
14560,Anoplocapros lenticularis
12018,Anoplogaster brachycera
2308,Anoplogaster cornuta
512,Anoplopoma fimbria
68482,Anoptoplacus pygmaeus
51380,Anostomoides atrianalis
25636,Anostomoides laticeps
62844,Anostomoides passionis
10766,Anostomus anostomus
27835,Anostomus brevior
53726,Anostomus longus
26386,Anostomus ternetzi
53276,Anostomus ucayalensis
60529,Anotopterus nikparini
2729,Anotopterus pharao
60528,Anotopterus vorax
8211,Anoxypristis cuspidata
46412,Antennablennius adenensis
8042,Antennablennius australis
8041,Antennablennius bifilum
62867,Antennablennius ceylonensis
46413,Antennablennius hypenetes
67695,Antennablennius sexfasciatus
46414,Antennablennius simonyi
46415,Antennablennius variopunctatus
67071,Antennablennius velifer
11113,Antennarius biocellatus
7293,Antennarius commerson
8074,Antennarius hispidus
23738,Antennarius indicus
9259,Antennarius maculatus
3084,Antennarius multiocellatus
5072,Antennarius pardalis
3086,Antennarius pauciradiatus
10276,Antennarius pictus
7295,Antennarius randalli
5474,Antennarius striatus
11144,Antennatus analis
16680,Antennatus bermudensis
5402,Antennatus coccineus
7294,Antennatus dorehensis
27298,Antennatus duescus
28139,Antennatus flagellatus
59456,Antennatus linearis
5403,Antennatus nummifer
7296,Antennatus rosaceus
13451,Antennatus sanguineus
13455,Antennatus strigatus
11150,Antennatus tuberosus
1692,Anthias anthias
56828,Anthias asperilinguis
26849,Anthias cyprinoides
26852,Anthias helenensis
56829,Anthias menezesi
3313,Anthias nicholsi
58687,Anthias noeli
